,Unnamed: 0,formatted_address,Address,latitude,longitude,License_Type,Entity_Name,Trade_Name,Concate
1576,356,"3954 N Williams St, Denver, CO 80205, USA",3954 N WILLIAMS ST DENVER CO,39.772388,-104.9656726,Medical Marijuana Center,MJM HOLDINGS LIMITED,STICKY FINGERZ,Medical Marijuana Center-MJM HOLDINGS LIMITED
1577,356,"3954 N Williams St, Denver, CO 80205, USA",3954 N WILLIAMS ST DENVER CO,39.772388,-104.9656726,Med Marijuana Opt Prem Cultiv,MJM HOLDINGS LIMITED,STICKY FINGERZ,Med Marijuana Opt Prem Cultiv-MJM HOLDINGS LIMITED
1578,356,"3954 N Williams St, Denver, CO 80205, USA",3954 N WILLIAMS ST DENVER CO,39.772388,-104.9656726,Retail Marij Opt. Prem. Cultiv,MJM HOLDINGS LIMITED,STICKY FINGERZ,Retail Marij Opt. Prem. Cultiv-MJM HOLDINGS LIMITED
1591,357,"2675 W 38th Ave, Denver, CO 80211, USA",2675 W 38TH AVE DENVER CO,39.7695058,-105.0202877,Medical Marijuana Center,URBAN HEALTH & WELLNESS INC,URBAN DISPENSARY,Medical Marijuana Center-URBAN HEALTH & WELLNESS INC
1592,357,"2675 W 38th Ave, Denver, CO 80211, USA",2675 W 38TH AVE DENVER CO,39.7695058,-105.0202877,Retail Marijuana Store,"URBAN HEALTH & WELLNESS, INC.",URBAN DISPENSARY,"Retail Marijuana Store-URBAN HEALTH & WELLNESS, INC."
1595,358,"2286 S Lipan St, Denver, CO 80223, USA",2286 S LIPAN ST DENVER CO,39.6751142,-105.0014567,Retail Marijuana Inf Prod Mfg,ATHELAS BRANDS LLC,ATHELAS,Retail Marijuana Inf Prod Mfg-ATHELAS BRANDS LLC
1596,360,"303 16th St Mall Suite 150, Denver, CO 80202, USA",150 N TEJON ST DENVER CO,39.742786,-104.988647,Med Marijuana Opt Prem Cultiv,"NEW AGE ALTERNATIVE, LLC",SENSE OF HEALING,"Med Marijuana Opt Prem Cultiv-NEW AGE ALTERNATIVE, LLC"
1597,361,"1822 S Bannock St, Denver, CO 80223, USA",1822 S Bannock  Denver CO,39.6836184,-104.9897028,Med Marijuana Inf Prod Manuf,"HEALTHY CREATION EDIBLES, LLC",,"Med Marijuana Inf Prod Manuf-HEALTHY CREATION EDIBLES, LLC"
1599,362,"330 S Dayton St, Denver, CO 80247, USA",330 S DAYTON ST DENVER CO,39.7083543,-104.8749473,Medical Marijuana Center,"LIGHTSHADE LABS, LLC",LIGHTSHADE,"Medical Marijuana Center-LIGHTSHADE LABS, LLC"
1602,365,"2121 S Jason St, Denver, CO 80223, USA",2121 S Jason  Denver CO,39.6776168,-104.9998134,Retail Marijuana Inf Prod Mfg,"ALLIED CONCESSIONS GROUP, INC.",ORGANA LABS,"Retail Marijuana Inf Prod Mfg-ALLIED CONCESSIONS GROUP, INC."
1603,366,"5926 E Colfax Ave, Denver, CO 80220, USA",5926 E COLFAX AVE DENVER CO,39.7399561,-104.9187636,Retail Marijuana Store,"WDG, INC.",BEMINDFUL,"Retail Marijuana Store-WDG, INC."
1604,366,"5926 E Colfax Ave, Denver, CO 80220, USA",5926 E COLFAX AVE DENVER CO,39.7399561,-104.9187636,Medical Marijuana Center,"WDG, INC.",BEMINDFUL,"Medical Marijuana Center-WDG, INC."
1607,369,"1630 N Federal Blvd, Denver, CO 80204, USA",1630 N Federal  Denver CO,39.7429209,-105.0249842,Medical Marijuana Center,"MILE HIGH MEDICAL CANNABIS, LLC",LIT,"Medical Marijuana Center-MILE HIGH MEDICAL CANNABIS, LLC"
1608,371,"3730 E 44th Ave, Denver, CO 80216, USA",3730 E 44TH AVE DENVER CO,39.7782451,-104.9423533,Med Marijuana Opt Prem Cultiv,"DISCOUNT MEDICAL MARIJUANA, LLC",HIGH LEVEL HEALTH,"Med Marijuana Opt Prem Cultiv-DISCOUNT MEDICAL MARIJUANA, LLC"
1609,371,"3730 E 44th Ave, Denver, CO 80216, USA",3730 E 44TH AVE DENVER CO,39.7782451,-104.9423533,Retail Marij Opt. Prem. Cultiv,"DISCOUNT MEDICAL MARIJUANA, LLC",HIGH LEVEL HEALTH,"Retail Marij Opt. Prem. Cultiv-DISCOUNT MEDICAL MARIJUANA, LLC"
1613,373,"900 Vallejo St, Denver, CO 80204, USA",900 N VALLEJO ST DENVER CO,39.731282,-105.0126289,Retail Marij Opt. Prem. Cultiv,"MILE HIGH THERAPEUTIC NETWORK, LLC",ALTITUDE WEST,"Retail Marij Opt. Prem. Cultiv-MILE HIGH THERAPEUTIC NETWORK, LLC"
1615,380,"970 S Oneida St, Denver, CO 80224, USA",970 S ONEIDA ST DENVER CO,39.6987959,-104.9072211,Retail Marijuana Store,"GREEN AROUND YOU, LLC","GOLDEN MEDS, INC.","Retail Marijuana Store-GREEN AROUND YOU, LLC"
1616,380,"970 S Oneida St, Denver, CO 80224, USA",970 S ONEIDA ST DENVER CO,39.6987959,-104.9072211,Medical Marijuana Center,"GREEN AROUND YOU, LLC","GOLDEN MEDS, INC.","Medical Marijuana Center-GREEN AROUND YOU, LLC"
1619,381,"Denver, CO, USA",5095 N Colorado  Denver CO,39.7392358,-104.990251,Retail Marijuana Inf Prod Mfg,COLORADO MOONROCKS LLC,,Retail Marijuana Inf Prod Mfg-COLORADO MOONROCKS LLC
1620,382,"3111 W 38th Ave, Denver, CO 80211, USA",3111 W 38TH AVE DENVER CO,39.7695835,-105.028049,Medical Marijuana Center,HG LTD,HIGHER GRADE,Medical Marijuana Center-HG LTD
1621,384,"4990 Dahlia St, Denver, CO 80216, USA",4990 N DAHLIA ST DENVER CO,39.7860746,-104.9306721,Retail Marij Opt. Prem. Cultiv,"RJJ SHERIDAN, LLC",NATIVE ROOTS LITTLETON,"Retail Marij Opt. Prem. Cultiv-RJJ SHERIDAN, LLC"
1622,384,"4990 Dahlia St, Denver, CO 80216, USA",4990 N DAHLIA ST DENVER CO,39.7860746,-104.9306721,Med Marijuana Opt Prem Cultiv,"RJJ HIGHLANDS, LLC",NATIVE ROOTS HIGHLANDS,"Med Marijuana Opt Prem Cultiv-RJJ HIGHLANDS, LLC"
1623,384,"4990 Dahlia St, Denver, CO 80216, USA",4990 N DAHLIA ST DENVER CO,39.7860746,-104.9306721,Retail Marijuana Inf Prod Mfg,"CONSCIOUS CONFECTIONS II, LLC",NATIVE ROOTS EXTRACTS,"Retail Marijuana Inf Prod Mfg-CONSCIOUS CONFECTIONS II, LLC"
1630,385,"4785 Elati St, Denver, CO 80216, USA",4785 N Elati  Denver CO,39.7833694,-104.9930947,Retail Marijuana Inf Prod Mfg,FRONTIER MANUFACTURING AND LOGISTICS LLC,FRONTIER M&L,Retail Marijuana Inf Prod Mfg-FRONTIER MANUFACTURING AND LOGISTICS LLC
1631,387,"4837 N Washington St, Denver, CO 80205, USA",4837 N WASHINGTON ST DENVER CO,39.7545962,-104.9781132,Medical Marijuana Center,"LOST CREEK VENTURES, INC",BONFIRE CANNABIS COMPANY,"Medical Marijuana Center-LOST CREEK VENTURES, INC"
1632,388,"1911 S Broadway, Denver, CO 80210, USA",1911 S BROADWAY  DENVER CO,39.6818667,-104.9881042,Retail Marijuana Store,HOBBY FARMS LLC,A CUT ABOVE,Retail Marijuana Store-HOBBY FARMS LLC
1633,388,"1911 S Broadway, Denver, CO 80210, USA",1911 S BROADWAY  DENVER CO,39.6818667,-104.9881042,Medical Marijuana Center,HOBBY FARMS LLC,A CUT ABOVE,Medical Marijuana Center-HOBBY FARMS LLC
1636,390,"1941 W Evans Ave, Denver, CO 80223, USA",1941 W Evans  Denver CO,39.6790749,-105.0103976,Retail Marijuana Store,"LIVWELL III, LLC",LIV WELL,"Retail Marijuana Store-LIVWELL III, LLC"
1637,390,"1941 W Evans Ave, Denver, CO 80223, USA",1941 W Evans  Denver CO,39.6790749,-105.0103976,Medical Marijuana Center,"LIVWELL III, LLC",LIVWELL,"Medical Marijuana Center-LIVWELL III, LLC"
1640,391,"734 Sheridan Boulevard, Denver, CO 80214, USA",734 N SHERIDAN BLVD DENVER CO,39.7281375,-105.0531315,Retail Marijuana Store,SISSCO LLC,TRENCHTOWN,Retail Marijuana Store-SISSCO LLC
1641,391,"734 Sheridan Boulevard, Denver, CO 80214, USA",734 N SHERIDAN BLVD DENVER CO,39.7281375,-105.0531315,Medical Marijuana Center,SISSCO LLC,TRENCHTOWN,Medical Marijuana Center-SISSCO LLC
1644,393,"1995 S Broadway, Denver, CO 80223, USA",1995 S BROADWAY  DENVER CO,39.6805083,-104.987877,Medical Marijuana Center,"LITTLE BROWN HOUSE DISPENSARY, LLC",LITTLE BROWNHOUSE,"Medical Marijuana Center-LITTLE BROWN HOUSE DISPENSARY, LLC"
1645,394,"4995 Lima St, Denver, CO 80239, USA",4995 N Lima ST Denver CO,39.7877963,-104.8573193,Medical Marijuana Center,OG MEDICINALS LLC,,Medical Marijuana Center-OG MEDICINALS LLC
1647,397,"4401 E 46th Ave, Denver, CO 80216, USA",4401 E 46TH AVE DENVER CO,39.7811727,-104.9362388,Retail Marijuana Store,DELTA-9 DELIGHTS LLC,REEFER MADNESS,Retail Marijuana Store-DELTA-9 DELIGHTS LLC
1648,398,"2335 S Platte River Dr, Denver, CO 80223, USA",2335 S PLATTE RIVER DR DENVER CO,39.6740677,-104.9986266,Retail Marij Opt. Prem. Cultiv,"HIGH COUNTRY SUPPLY, LLC",COLORADO HARVE2ST COMPANY,"Retail Marij Opt. Prem. Cultiv-HIGH COUNTRY SUPPLY, LLC"
1653,400,"155 Federal Blvd, Denver, CO 80219, USA",155 N FEDERAL BLVD DENVER CO,39.7193345,-105.0254466,Medical Marijuana Center,"3B-FEDERAL1, LLC",BUDDY BOY,"Medical Marijuana Center-3B-FEDERAL1, LLC"
1654,401,"2420 S Colorado Blvd, Denver, CO 80222, USA",2420 S COLORADO BLVD DENVER CO,39.6728499,-104.9402314,Medical Marijuana Center,CONCENTRATE LLC,CONCENTRATE,Medical Marijuana Center-CONCENTRATE LLC
1655,402,"11975 E 40th Ave, Denver, CO 80239, USA",11975 E 40TH AVE DENVER CO,39.7732103,-104.8490475,Retail Marijuana Store,"COLORADO FARMS, INC",LIGHTSHADE LABS,"Retail Marijuana Store-COLORADO FARMS, INC"
1656,402,"11975 E 40th Ave, Denver, CO 80239, USA",11975 E 40TH AVE DENVER CO,39.7732103,-104.8490475,Med Marijuana Opt Prem Cultiv,"COLORADO FARMS, INC.",LIGHTSHADE,"Med Marijuana Opt Prem Cultiv-COLORADO FARMS, INC."
1657,402,"11975 E 40th Ave, Denver, CO 80239, USA",11975 E 40TH AVE DENVER CO,39.7732103,-104.8490475,Medical Marijuana Center,"COLORADO FARMS, INC.",,"Medical Marijuana Center-COLORADO FARMS, INC."
1658,402,"11975 E 40th Ave, Denver, CO 80239, USA",11975 E 40TH AVE DENVER CO,39.7732103,-104.8490475,Retail Marij Opt. Prem. Cultiv,"COLORADO FARMS, INC.",LIGHTSHADE,"Retail Marij Opt. Prem. Cultiv-COLORADO FARMS, INC."
1671,403,"1270 W Cedar Ave, Denver, CO 80223, USA",1270 W Cedar  Denver CO,39.7127468,-105.0035566,Med Marijuana Opt Prem Cultiv,BUDDIES WELLNESS LLC,LA BODEGA,Med Marijuana Opt Prem Cultiv-BUDDIES WELLNESS LLC
1672,404,"1255 S Huron St, Denver, CO 80223, USA",1255 S HURON ST DENVER CO,39.6938713,-104.997143,Med Marijuana Opt Prem Cultiv,"THE GIVING TREE OF DENVER, LLC",,"Med Marijuana Opt Prem Cultiv-THE GIVING TREE OF DENVER, LLC"
1673,404,"1255 S Huron St, Denver, CO 80223, USA",1255 S HURON ST DENVER CO,39.6938713,-104.997143,Retail Marij Opt. Prem. Cultiv,"THE GIVING TREE OF DENVER, LLC",,"Retail Marij Opt. Prem. Cultiv-THE GIVING TREE OF DENVER, LLC"
1674,404,"1255 S Huron St, Denver, CO 80223, USA",1255 S HURON ST DENVER CO,39.6938713,-104.997143,Med Marijuana Inf Prod Manuf,"THE GIVING TREE OF DENVER, LLC",,"Med Marijuana Inf Prod Manuf-THE GIVING TREE OF DENVER, LLC"
1675,404,"1255 S Huron St, Denver, CO 80223, USA",1255 S HURON ST DENVER CO,39.6938713,-104.997143,Retail Marijuana Inf Prod Mfg,"THE GIVING TREE OF DENVER, LLC",,"Retail Marijuana Inf Prod Mfg-THE GIVING TREE OF DENVER, LLC"
1688,405,"1885 W Dartmouth Ave, Englewood, CO 80110, USA",1885 W DARTMOUTH AVE DENVER CO,39.662018,-105.009182,Retail Marij Opt. Prem. Cultiv,"MILE HIGH MEDICAL, LLC",MMJ AMERICA UPTOWN,"Retail Marij Opt. Prem. Cultiv-MILE HIGH MEDICAL, LLC"
1689,405,"1885 W Dartmouth Ave, Englewood, CO 80110, USA",1885 W DARTMOUTH AVE DENVER CO,39.662018,-105.009182,Med Marijuana Opt Prem Cultiv,"MILE HIGH MEDICAL, LLC",MMJ AMERICA UPTOWN,"Med Marijuana Opt Prem Cultiv-MILE HIGH MEDICAL, LLC"
1692,407,"2675 S Santa Fe Dr, Denver, CO 80223, USA",2675 S SANTA FE  DENVER CO,39.6684632,-104.9979586,Retail Marij Opt. Prem. Cultiv,"HOLLY MEDICINAL SERVICES, LLC",THE CLINIC ON COLORADO,"Retail Marij Opt. Prem. Cultiv-HOLLY MEDICINAL SERVICES, LLC"
1693,409,"10975 E 47th Ave, Denver, CO 80239, USA",10975 E 47th AVE Denver CO,39.7827378,-104.8603657,Retail Marijuana Inf Prod Mfg,"JOLET VENTURES, LLC",710 LABS,"Retail Marijuana Inf Prod Mfg-JOLET VENTURES, LLC"
1695,411,"5201 W 48th Ave, Denver, CO 80212, USA",5201 W 48TH AVE DENVER CO,39.7840363,-105.0535725,Medical Marijuana Center,"LEVELS IV, INC",LEVELS IV INC,"Medical Marijuana Center-LEVELS IV, INC"
1696,411,"5201 W 48th Ave, Denver, CO 80212, USA",5201 W 48TH AVE DENVER CO,39.7840363,-105.0535725,Retail Marijuana Store,"LEVELS IV, INC",LEVELS IV INC,"Retail Marijuana Store-LEVELS IV, INC"
1699,412,"2863 Larimer St, Denver, CO 80205, USA",2863  LARIMER ST DENVER CO,39.7613598,-104.9820346,Medical Marijuana Center,"DENVER PATIENTS GROUP, LLC",LIV WELL,"Medical Marijuana Center-DENVER PATIENTS GROUP, LLC"
1700,412,"2863 Larimer St, Denver, CO 80205, USA",2863  LARIMER ST DENVER CO,39.7613598,-104.9820346,Retail Marijuana Store,"DENVER PATIENTS GROUP, LLC",LIVWELL,"Retail Marijuana Store-DENVER PATIENTS GROUP, LLC"
1703,418,"1270 W Cedar Ave, Denver, CO 80223, USA",1270 W CEDAR AVE DENVER CO,39.7127468,-105.0035566,Medical Marijuana Center,BUDDIES WELLNESS LLC,LA BODEGA,Medical Marijuana Center-BUDDIES WELLNESS LLC
1704,419,"777 S Canosa Ct, Denver, CO 80219, USA",777 N Canosa  Denver CO,39.702492,-105.019529,Medical Marijuana Center,"CANOSA PROPERTY INVESTMENTS, LLC",BOTANICO 2,"Medical Marijuana Center-CANOSA PROPERTY INVESTMENTS, LLC"
1705,420,"5475 Peoria St, Denver, CO 80239, USA",5475 N PEORIA ST Denver CO,39.7952228,-104.8486775,Med Marijuana Opt Prem Cultiv,"HADCAV ENTERPRISES, INC.",PURE MEDICAL DISPENSARY,"Med Marijuana Opt Prem Cultiv-HADCAV ENTERPRISES, INC."
1706,420,"5475 Peoria St, Denver, CO 80239, USA",5475 N PEORIA ST Denver CO,39.7952228,-104.8486775,Med Marijuana Opt Prem Cultiv,"505 CENTER, LLC",PURE MEDICAL DISPENSARY,"Med Marijuana Opt Prem Cultiv-505 CENTER, LLC"
1709,422,"2707 W 38th Ave, Denver, CO 80211, USA",2707 W 38TH AVE DENVER CO,39.7694562,-105.0208127,Retail Marijuana Store,"THE GIVING TREE OF DENVER, LLC",,"Retail Marijuana Store-THE GIVING TREE OF DENVER, LLC"
1710,422,"2707 W 38th Ave, Denver, CO 80211, USA",2707 W 38TH AVE DENVER CO,39.7694562,-105.0208127,Medical Marijuana Center,"THE GIVING TREE OF DENVER, LLC",,"Medical Marijuana Center-THE GIVING TREE OF DENVER, LLC"
1713,424,"4985 Ironton St, Denver, CO 80239, USA",4985 N IRONTON ST DENVER CO,39.7874689,-104.86375,Med Marijuana Inf Prod Manuf,"MARY'S MEDICINALS, LLC",,"Med Marijuana Inf Prod Manuf-MARY'S MEDICINALS, LLC"
1714,424,"4985 Ironton St, Denver, CO 80239, USA",4985 N IRONTON ST DENVER CO,39.7874689,-104.86375,Retail Marijuana Inf Prod Mfg,"MARY'S MEDICINALS, LLC",,"Retail Marijuana Inf Prod Mfg-MARY'S MEDICINALS, LLC"
1717,425,"4640 Ironton St, Denver, CO 80239, USA",4640 N Ironton  Denver CO,39.7811893,-104.862701,Retail Marijuana Inf Prod Mfg,SUNHOUSE COLORADO LLC,SUNHOUSE,Retail Marijuana Inf Prod Mfg-SUNHOUSE COLORADO LLC
1718,425,"4640 Ironton St, Denver, CO 80239, USA",4640 N Ironton  Denver CO,39.7811893,-104.862701,Med Marijuana Inf Prod Manuf,SUNHOUSE COLORADO LLC,SUNHOUSE,Med Marijuana Inf Prod Manuf-SUNHOUSE COLORADO LLC
1721,426,"153 Vallejo St, Denver, CO 80223, USA",153 N VALLEJO ST DENVER CO,39.719044,-105.0134626,Marijuana Transporter,"LSC COLORADO, INC",LOW SPARK INC,"Marijuana Transporter-LSC COLORADO, INC"
1722,426,"153 Vallejo St, Denver, CO 80223, USA",153 N VALLEJO ST DENVER CO,39.719044,-105.0134626,Marijuana Transporter,LSC COLORADO INC,LOW SPARK INC,Marijuana Transporter-LSC COLORADO INC
1725,427,"5070 Oakland St, Denver, CO 80239, USA",5070 N Oakland ST Denver CO,39.7897595,-104.8501135,Retail Marijuana Store,LBW CONSULTING GROUP LLC,,Retail Marijuana Store-LBW CONSULTING GROUP LLC
1726,427,"5070 Oakland St, Denver, CO 80239, USA",5070 N Oakland ST Denver CO,39.7897595,-104.8501135,Retail Marijuana Inf Prod Mfg,LBW CONSULTING GROUP LLC,,Retail Marijuana Inf Prod Mfg-LBW CONSULTING GROUP LLC
1729,429,"10665 E 51st Ave, Denver, CO 80239, USA",10665 E 51st Ave Denver CO,39.7907277,-104.8641148,Retail Marij Opt. Prem. Cultiv,GLAS LLC,GLAS,Retail Marij Opt. Prem. Cultiv-GLAS LLC
1730,430,"1640 E Evans Ave, Denver, CO 80210, USA",1640 E EVANS AVE DENVER CO,39.6783367,-104.9678186,Medical Marijuana Center,"CITI-MED, LLC",STARBUDS,"Medical Marijuana Center-CITI-MED, LLC"
1731,430,"1640 E Evans Ave, Denver, CO 80210, USA",1640 E EVANS AVE DENVER CO,39.6783367,-104.9678186,Retail Marijuana Store,"CITI-MED, LLC",STARBUDS,"Retail Marijuana Store-CITI-MED, LLC"
1734,438,"4725 Oakland St, Denver, CO 80239, USA",4725 N Oakland St Denver CO,39.782899,-104.8511651,Med Marijuana Opt Prem Cultiv,ANCIENT ALTERNATIVES LLC,GREEN TREE MEDICINALS,Med Marijuana Opt Prem Cultiv-ANCIENT ALTERNATIVES LLC
1735,439,"219 Vallejo St, Denver, CO 80223, USA",219 N VALLEJO ST DENVER CO,39.7206529,-105.0135083,Medical Marijuana Center,"PERSONALIZED ORGANIC TREATMENTS, LLC",CANNA BOTICA,"Medical Marijuana Center-PERSONALIZED ORGANIC TREATMENTS, LLC"
1736,440,"2150 S Lipan St, Denver, CO 80223, USA",2150 S LIPAN ST DENVER CO,39.6775748,-105.0014796,Retail Marij Opt. Prem. Cultiv,SIMPLY PURE COLORADO LLC,SIMPLY PURE,Retail Marij Opt. Prem. Cultiv-SIMPLY PURE COLORADO LLC
1737,441,"5702 E Colfax Ave, Denver, CO 80220, USA",5702 E COLFAX AVE DENVER CO,39.7399019,-104.9214327,Retail Marijuana Store,HADCAV ENTERPRISES INC.,PURE MEDICAL DISPENSARY,Retail Marijuana Store-HADCAV ENTERPRISES INC.
1738,441,"5702 E Colfax Ave, Denver, CO 80220, USA",5702 E COLFAX AVE DENVER CO,39.7399019,-104.9214327,Medical Marijuana Center,HADCAV ENTERPRISES INC,PURE MEDICAL DISPENSARY,Medical Marijuana Center-HADCAV ENTERPRISES INC
1741,445,"3895 E 45th Ave, Denver, CO 80216, USA",3895 E 45th AVE Denver CO,39.7790348,-104.9420339,Medical Marijuana Center,"IHN HOLDINGS, LLC",5280 WEEDERY LLC,"Medical Marijuana Center-IHN HOLDINGS, LLC"
1742,446,"3895 E 45th Ave, Denver, CO 80216, USA",3895 E 45TH AVE DENVER CO,39.7790348,-104.9420339,Retail Marij Opt. Prem. Cultiv,IHN HOLDINGS LLC,5280 WEEDERY LLC,Retail Marij Opt. Prem. Cultiv-IHN HOLDINGS LLC
1743,446,"3895 E 45th Ave, Denver, CO 80216, USA",3895 E 45TH AVE DENVER CO,39.7790348,-104.9420339,Med Marijuana Opt Prem Cultiv,IHN HOLDINGS LLC,5280 WEEDERY LLC,Med Marijuana Opt Prem Cultiv-IHN HOLDINGS LLC
1747,448,"4105 Jason St, Denver, CO 80211, USA",4105 N JASON ST DENVER CO,39.7731814,-104.9997221,Retail Marij Opt. Prem. Cultiv,"GREEN LIGHT SUPPLY, LLC",,"Retail Marij Opt. Prem. Cultiv-GREEN LIGHT SUPPLY, LLC"
1748,449,"2145 W Evans Ave, Denver, CO 80223, USA",2145 W EVANS AVE DENVER CO,39.6790543,-105.0123898,Retail Marijuana Inf Prod Mfg,"CLEARVIEW INDUSTRIES, LLC",,"Retail Marijuana Inf Prod Mfg-CLEARVIEW INDUSTRIES, LLC"
1749,449,"2145 W Evans Ave, Denver, CO 80223, USA",2145 W EVANS AVE DENVER CO,39.6790543,-105.0123898,Med Marijuana Inf Prod Manuf,CLEARVIEW INDUSTRIES LLC,,Med Marijuana Inf Prod Manuf-CLEARVIEW INDUSTRIES LLC
1752,451,"380 Quivas St, Denver, CO 80223, USA",380 N QUIVAS ST DENVER CO,39.7224554,-105.0067064,Retail Marij Opt. Prem. Cultiv,"L'EAGLE SERVICES, LLC",L'EAGLE,"Retail Marij Opt. Prem. Cultiv-L'EAGLE SERVICES, LLC"
1753,452,"701 W Mississippi Ave, Denver, CO 80223, USA",701 W MISSISSIPPI AVE DENVER CO,39.6969483,-104.9960703,Med Marijuana Inf Prod Manuf,"PNW, LLC",,"Med Marijuana Inf Prod Manuf-PNW, LLC"
1754,453,"219 Vallejo St, Denver, CO 80223, USA",219 N Vallejo St Denver CO,39.7206529,-105.0135083,Retail Marijuana Store,PERSONALIZED ORGANIC TREATMENTS LLC,Canna Botica,Retail Marijuana Store-PERSONALIZED ORGANIC TREATMENTS LLC
1756,454,"1568 S Broadway, Denver, CO 80210, USA",1568 S BROADWAY  DENVER CO,39.6881933,-104.9872836,Retail Marijuana Store,"HIGH COUNTRY SUPPLY, LLC.",COLORADO HARVEST COMPANY,"Retail Marijuana Store-HIGH COUNTRY SUPPLY, LLC."
1759,455,"4305 Brighton Blvd, Denver, CO 80216, USA",4305 N BRIGHTON BLVD DENVER CO,39.7776265,-104.9699854,Retail Marij Opt. Prem. Cultiv,L3ASTOCKCOMPLEX LLC,EUFLORA,Retail Marij Opt. Prem. Cultiv-L3ASTOCKCOMPLEX LLC
1760,455,"4305 Brighton Blvd, Denver, CO 80216, USA",4305 N BRIGHTON BLVD DENVER CO,39.7776265,-104.9699854,Retail Marijuana Store,L3ASTOCKCOMPLEX LLC,EUFLORA,Retail Marijuana Store-L3ASTOCKCOMPLEX LLC
1763,456,"2120 S Birch St, Denver, CO 80222, USA",2120 S BIRCH ST DENVER CO,39.6780251,-104.9359422,Retail Marijuana Test Facility,"AGRISCIENCE LABS, INC",,"Retail Marijuana Test Facility-AGRISCIENCE LABS, INC"
1764,456,"2120 S Birch St, Denver, CO 80222, USA",2120 S BIRCH ST DENVER CO,39.6780251,-104.9359422,Med Marijuana Test Facility,"AGRISCIENCE LABS, INC",,"Med Marijuana Test Facility-AGRISCIENCE LABS, INC"
1768,458,"2251 S Broadway, Denver, CO 80210, USA",2251 S BROADWAY  DENVER CO,39.6757157,-104.9877799,Medical Marijuana Center,"2251SB, LLC",,"Medical Marijuana Center-2251SB, LLC"
1769,458,"2251 S Broadway, Denver, CO 80210, USA",2251 S BROADWAY  DENVER CO,39.6757157,-104.9877799,Retail Marijuana Store,"2251SB, LLC",,"Retail Marijuana Store-2251SB, LLC"
1772,459,"5101 E Colfax Ave, Denver, CO 80220, USA",5101 E COLFAX AVE DENVER CO,39.7403264,-104.9284135,Medical Marijuana Center,"GREENER PASTURE COMPASSION CENTER, LLC",VERDE NATURAL,"Medical Marijuana Center-GREENER PASTURE COMPASSION CENTER, LLC"
1773,459,"5101 E Colfax Ave, Denver, CO 80220, USA",5101 E COLFAX AVE DENVER CO,39.7403264,-104.9284135,Retail Marijuana Store,GREENER PASTURE COMPASSION CENTER LLC,VERDE NATURAL,Retail Marijuana Store-GREENER PASTURE COMPASSION CENTER LLC
1777,465,"2345 S Delaware St, Denver, CO 80223, USA",2345 S DELAWARE ST DENVER CO,39.67383,-104.99266,Med Marijuana Opt Prem Cultiv,"ROCKY MOUNTAIN ORGANIC MEDICINE, INC",,"Med Marijuana Opt Prem Cultiv-ROCKY MOUNTAIN ORGANIC MEDICINE, INC"
1778,466,"Navajo St, Denver, CO 80211, USA",866 N NAVAJO ST DENVER CO,39.7708948,-105.0042023,Med Marijuana Inf Prod Manuf,"ROCKY MOUNTAIN WAYS, LLC",GOOD MEDS,"Med Marijuana Inf Prod Manuf-ROCKY MOUNTAIN WAYS, LLC"
1779,466,"Navajo St, Denver, CO 80211, USA",866 N NAVAJO ST DENVER CO,39.7708948,-105.0042023,Med Marijuana Opt Prem Cultiv,ROCKY MOUNTAIN WAYS LLC,GOOD MEDS,Med Marijuana Opt Prem Cultiv-ROCKY MOUNTAIN WAYS LLC
1780,466,"Navajo St, Denver, CO 80211, USA",866 N NAVAJO ST DENVER CO,39.7708948,-105.0042023,Retail Marij Opt. Prem. Cultiv,ROCKY MOUNTAIN WAYS LLC,GOOD MEDS,Retail Marij Opt. Prem. Cultiv-ROCKY MOUNTAIN WAYS LLC
1788,468,"3460 W 32nd Ave, Denver, CO 80211, USA",3460 W 32ND AVE DENVER CO,39.7619485,-105.0337103,Medical Marijuana Center,HIGHLANDS WELLNESS CENTER LLC,THE CLINIC HIGHLANDS,Medical Marijuana Center-HIGHLANDS WELLNESS CENTER LLC
1789,468,"3460 W 32nd Ave, Denver, CO 80211, USA",3460 W 32ND AVE DENVER CO,39.7619485,-105.0337103,Retail Marijuana Store,HIGHLANDS WELLNESS CENTER LLC,THE CLINIC HIGHLANDS,Retail Marijuana Store-HIGHLANDS WELLNESS CENTER LLC
1792,470,"3930 Blake St, Denver, CO 80205, USA",3930  BLAKE ST DENVER CO,39.772162,-104.970751,Med Marijuana Opt Prem Cultiv,MEDICAL CANNABIS COLORADO LLC,CURE COLORADO,Med Marijuana Opt Prem Cultiv-MEDICAL CANNABIS COLORADO LLC
1794,472,"4700 Kingston St, Denver, CO 80239, USA",4700 N Kingston  Denver CO,39.7826077,-104.8586191,Retail Marij Opt. Prem. Cultiv,"JBC ENTERPRISES, LLC",FAT FACE FARMS,"Retail Marij Opt. Prem. Cultiv-JBC ENTERPRISES, LLC"
1795,473,"577 S Jason St, Denver, CO 80223, USA",577 S JASON ST DENVER CO,39.7061724,-104.9994016,Retail Marij Opt. Prem. Cultiv,ANIMAS HERBAL WELLNESS CENTER INC,PROHIBITION HERB,Retail Marij Opt. Prem. Cultiv-ANIMAS HERBAL WELLNESS CENTER INC
